log_id,product_type,units_produced,defective_units,time_stamp,MachineName,remarks,operator_id,batch_info
b1eba0e0-2d45-4b47-beeb-ec200d1f8e8e,Cut Metal,100,17,2024-11-12 10:46:00,LaserCutter-900,Line halted briefly for safety check.,OP19,Batch-LaserCutter-900-20241112-001
b8effaf6-d3d5-473b-89dd-6427c6d12376,Prototype Model,65,12,2024-11-12 13:19:00,3DPrinter-1000,Production ran smoothly.,OP11,Batch-3DPrinter-1000-20241112-001
1e12e3b6-a7d6-4f92-81b9-e7360b3e5292,Metal Chip,142,25,2024-11-12 09:09:00,Grinder-800,Normal operations with no issues.,OP13,Batch-Grinder-800-20241112-001
714923f6-c4ba-48b4-9d2f-41e4d1c250d0,Actuator,132,25,2024-11-12 03:58:00,RobotArm-600,Slight quality concerns noted.,OP16,Batch-RobotArm-600-20241112-002
bc8a49a9-0d04-4964-9d28-f2587cff2d88,Metal Chip,113,20,2024-11-12 04:51:00,Grinder-800,Batch production exceeded target.,OP19,Batch-Grinder-800-20241112-002
ad68c6a2-258c-417a-b98c-950e4e47c943,3D Printed Part,89,17,2024-11-12 02:14:00,3DPrinter-1000,Batch production exceeded target.,OP14,Batch-3DPrinter-1000-20241112-002
c2f5362d-e23b-4d59-b787-a7a907bdb7d4,Turbine Blade,90,17,2024-11-12 23:21:00,Turbine-500,Batch production exceeded target.,OP10,Batch-Turbine-500-20241112-001
2cd14a16-142c-4909-83cd-135059312a30,Cut Metal,116,20,2024-11-12 22:48:00,LaserCutter-900,Batch production exceeded target.,OP18,Batch-LaserCutter-900-20241112-002
05ec7646-949d-45b0-a09f-b08364a22fa0,Metal Chip,158,28,2024-11-12 19:20:00,Grinder-800,Line halted briefly for safety check.,OP20,Batch-Grinder-800-20241112-003
7492414e-26f0-4420-9c0d-1b98a31f60b5,Drill Sleeve,157,31,2024-11-12 10:25:00,DrillPress-100,Slight quality concerns noted.,OP14,Batch-DrillPress-100-20241112-003
f6e737c2-c866-40c3-98f3-fba4138d8148,Drill Head,187,37,2024-11-12 05:25:00,DrillPress-100,Batch production exceeded target.,OP14,Batch-DrillPress-100-20241112-004
682ea14a-81b3-4897-8a90-7bf70d433f30,Bolt,141,26,2024-11-12 21:03:00,Lathe-300,Normal operations with no issues.,OP20,Batch-Lathe-300-20241112-002
b0caa2bc-242a-4d51-a601-f2734f6e1cd6,Metal Panel,144,27,2024-11-12 11:34:00,Press-700,Slight quality concerns noted.,OP16,Batch-Press-700-20241112-001
bc7342ab-91ac-454f-9f76-18feefd15221,Cut Metal,115,20,2024-11-12 13:57:00,LaserCutter-900,Batch production exceeded target.,OP13,Batch-LaserCutter-900-20241112-003
8563a485-d73d-45d3-bcd7-de8db2987fb4,Bolt,126,23,2024-11-12 20:11:00,Lathe-300,Adjusted machine settings mid-shift.,OP13,Batch-Lathe-300-20241112-003
60aa7ef7-9c54-4e6e-9076-b25903b84301,Polished Surface,120,21,2024-11-12 06:55:00,Grinder-800,Normal operations with no issues.,OP20,Batch-Grinder-800-20241112-004
639bc3db-47f7-4905-af70-5ba490d4b071,Drill Sleeve,135,27,2024-11-12 10:20:00,DrillPress-100,Line halted briefly for safety check.,OP14,Batch-DrillPress-100-20241112-005
2c68aafd-c394-4e0e-ba07-ba3e4dccc147,Cut Metal,60,13,2024-11-12 09:46:00,LaserCutter-900,Adjusted machine settings mid-shift.,OP17,Batch-LaserCutter-900-20241112-004
9582a2f0-6249-432c-9f5b-d6c20d3ae62e,Actuator,167,32,2024-11-12 07:58:00,RobotArm-600,Minor delays due to raw material shortage.,OP11,Batch-RobotArm-600-20241112-003
398025a7-19e1-4b21-b2ad-7e022432c115,Metal Chip,126,22,2024-11-12 10:46:00,Grinder-800,Batch production exceeded target.,OP18,Batch-Grinder-800-20241112-005
dabbe0cd-53e4-4c63-a0d5-4cbc5507284e,Prototype Model,66,12,2024-11-12 05:34:00,3DPrinter-1000,Production ran smoothly.,OP15,Batch-3DPrinter-1000-20241112-003
73bd7080-cfed-4c03-a921-4a80275b996d,Cut Plastic,93,16,2024-11-12 05:03:00,LaserCutter-900,Slight quality concerns noted.,OP10,Batch-LaserCutter-900-20241112-005
fe9f9889-332d-4c22-9240-ef2765590d92,Nut,136,25,2024-11-12 12:51:00,Lathe-300,Line halted briefly for safety check.,OP12,Batch-Lathe-300-20241112-004
2123db67-bf28-41e3-9f4a-67334c99e6de,Shaft,129,24,2024-11-12 02:14:00,Lathe-300,Line halted briefly for safety check.,OP14,Batch-Lathe-300-20241112-005
e1ca8a6c-8723-48e6-92c9-2871ad41a457,Metal Chip,116,20,2024-11-12 07:28:00,Grinder-800,Minor delays due to raw material shortage.,OP10,Batch-Grinder-800-20241112-006
77700885-7736-4d5a-8dc0-da02bf0d78dd,Metal Panel,138,26,2024-11-12 14:28:00,Press-700,Normal operations with no issues.,OP20,Batch-Press-700-20241112-002
0784dc7b-0856-4f80-80c5-4d7dceb4330c,Conveyor Belt,142,27,2024-11-13 05:35:00,Conveyor-400,Minor delays due to raw material shortage.,OP17,Batch-Conveyor-400-20241113-001
da91616e-2400-4817-b640-a335aaad3944,Gripper,151,29,2024-11-13 22:59:00,RobotArm-600,Adjusted machine settings mid-shift.,OP13,Batch-RobotArm-600-20241113-001
b774d5ae-e806-4a39-b620-a265122c8a26,Cut Plastic,100,19,2024-11-13 16:48:00,LaserCutter-900,Slight quality concerns noted.,OP13,Batch-LaserCutter-900-20241113-001
06cd4717-f252-4db7-94f5-e6164605d372,Gear,188,38,2024-11-13 02:36:00,CNC-Mill-200,Minor delays due to raw material shortage.,OP16,Batch-CNC-Mill-200-20241113-001
1b526488-0769-42ef-9a54-a06906d0396e,Gripper,167,32,2024-11-13 08:36:00,RobotArm-600,Line halted briefly for safety check.,OP17,Batch-RobotArm-600-20241113-002
02dd3200-f8f2-4e53-a7de-75142ea67736,Gripper,120,23,2024-11-13 01:11:00,RobotArm-600,Normal operations with no issues.,OP11,Batch-RobotArm-600-20241113-003
2432fee4-84c4-4082-9279-07f7836c6bb5,3D Printed Part,86,17,2024-11-13 12:20:00,3DPrinter-1000,Minor delays due to raw material shortage.,OP13,Batch-3DPrinter-1000-20241113-001
14c8ed55-0ec7-4602-b9a1-af2193d2fbcb,Gripper,126,24,2024-11-13 07:55:00,RobotArm-600,Batch production exceeded target.,OP15,Batch-RobotArm-600-20241113-004
b77bad0b-c2b7-4f5e-8242-68af213d37aa,Drill Bit,146,26,2024-11-13 11:29:00,DrillPress-100,Slight quality concerns noted.,OP14,Batch-DrillPress-100-20241113-001
077c9e77-fa15-4892-add2-f1dd1ecfc73c,Drill Sleeve,149,27,2024-11-13 03:51:00,DrillPress-100,Production ran smoothly.,OP11,Batch-DrillPress-100-20241113-002
1074cdc2-b26e-4d47-ab7b-c872084430fb,Polished Surface,81,19,2024-11-13 07:57:00,Grinder-800,Batch production exceeded target.,OP12,Batch-Grinder-800-20241113-001
e5c598fb-62bd-4929-8c66-0b75af062d96,Drill Bit,171,31,2024-11-13 04:30:00,DrillPress-100,Adjusted machine settings mid-shift.,OP18,Batch-DrillPress-100-20241113-003
79512e54-41e0-4a6b-8d8f-f166fdf4384b,Bolt,136,25,2024-11-13 05:58:00,Lathe-300,Production ran smoothly.,OP16,Batch-Lathe-300-20241113-001
b1f6064e-1f96-4f6c-a1d3-57630e82f095,Metal Panel,154,29,2024-11-13 18:23:00,Press-700,Adjusted machine settings mid-shift.,OP17,Batch-Press-700-20241113-001
96efb554-a23b-4107-b729-1c32441d4b8d,Prototype Model,74,15,2024-11-13 00:33:00,3DPrinter-1000,Slight quality concerns noted.,OP16,Batch-3DPrinter-1000-20241113-002
9f7ec017-bf5a-47e0-ad85-50d01f6fb593,Prototype Model,76,15,2024-11-13 07:47:00,3DPrinter-1000,Slight quality concerns noted.,OP11,Batch-3DPrinter-1000-20241113-003
9746cde8-5220-43d9-952e-f51c2f1836fc,Bolt,148,27,2024-11-13 19:39:00,Lathe-300,Slight quality concerns noted.,OP11,Batch-Lathe-300-20241113-002
030f222a-55e2-4b34-86f3-b92076cd0da8,Drill Bit,187,34,2024-11-13 02:56:00,DrillPress-100,Line halted briefly for safety check.,OP19,Batch-DrillPress-100-20241113-004
6f0f94f2-58d4-450b-8b36-ed9412d5807e,Conveyor Belt,99,24,2024-11-13 22:10:00,Conveyor-400,Minor delays due to raw material shortage.,OP17,Batch-Conveyor-400-20241113-002
a3b4e50a-42b8-47bb-926a-ac2877bce1fd,Conveyor Belt,175,34,2024-11-13 12:35:00,Conveyor-400,Slight quality concerns noted.,OP14,Batch-Conveyor-400-20241113-003
fb15090a-c1d7-47db-9afd-e997e1e6c0d1,Stamped Part,128,24,2024-11-13 17:05:00,Press-700,Production ran smoothly.,OP13,Batch-Press-700-20241113-002
d09ea694-ecf3-47ad-816d-0d56854ce0cb,Metal Panel,134,26,2024-11-13 00:26:00,Press-700,Minor delays due to raw material shortage.,OP19,Batch-Press-700-20241113-003
4ee12c30-7b54-40c7-b8d8-c4b275e69416,Stamped Part,125,24,2024-11-13 23:35:00,Press-700,Normal operations with no issues.,OP16,Batch-Press-700-20241113-004
475b5060-65b7-438a-975d-89db9b3ee7b3,Motor Shaft,188,38,2024-11-13 10:33:00,CNC-Mill-200,Batch production exceeded target.,OP16,Batch-CNC-Mill-200-20241113-002
e736c2d6-794d-452a-b2db-c7a4d521bc6e,Turbine Hub,105,18,2024-11-13 10:00:00,Turbine-500,Minor delays due to raw material shortage.,OP13,Batch-Turbine-500-20241113-001
e2621d3c-177f-477b-9aa7-d0c1da1348f7,Metal Panel,172,33,2024-11-13 21:13:00,Press-700,Minor delays due to raw material shortage.,OP16,Batch-Press-700-20241113-005
70b8a72f-720a-492f-abf9-ae41fa9c8271,Drill Bit,103,24,2024-11-13 19:57:00,DrillPress-100,Production ran smoothly.,OP13,Batch-DrillPress-100-20241113-005
2d88d5e8-a8f7-4236-a1af-dd3e3da11bd1,Nut,104,19,2024-11-13 06:23:00,Lathe-300,Adjusted machine settings mid-shift.,OP18,Batch-Lathe-300-20241113-003
1055cddd-2ca5-492f-b230-1178f82e745e,Cut Plastic,108,21,2024-11-13 17:12:00,LaserCutter-900,Production ran smoothly.,OP13,Batch-LaserCutter-900-20241113-002
47d63fbc-13f5-441e-ada9-caed0d6ee813,Turbine Hub,100,17,2024-11-13 23:41:00,Turbine-500,Adjusted machine settings mid-shift.,OP10,Batch-Turbine-500-20241113-002
22a9430b-50bb-44fc-a09b-4b3b0770276e,Stamped Part,124,23,2024-11-14 10:11:00,Press-700,Adjusted machine settings mid-shift.,OP19,Batch-Press-700-20241114-001
af3d8976-9797-455d-adc9-11251c492be0,Metal Panel,147,27,2024-11-14 07:35:00,Press-700,Production ran smoothly.,OP12,Batch-Press-700-20241114-002
10ecbd7c-0b45-4561-b395-5f73f4a76be7,Cut Plastic,127,24,2024-11-14 05:55:00,LaserCutter-900,Batch production exceeded target.,OP14,Batch-LaserCutter-900-20241114-001
1d90b2aa-2a85-4783-bc1d-44b4b27554d7,Turbine Hub,89,17,2024-11-14 09:06:00,Turbine-500,Slight quality concerns noted.,OP14,Batch-Turbine-500-20241114-001
fd3bb512-6880-472c-b707-606a753f3aec,Motor Shaft,215,40,2024-11-14 22:30:00,CNC-Mill-200,Production ran smoothly.,OP18,Batch-CNC-Mill-200-20241114-001
a73427a1-54e0-4f7e-a1d9-dcdbdca9b4ca,Cut Plastic,104,20,2024-11-14 01:47:00,LaserCutter-900,Slight quality concerns noted.,OP13,Batch-LaserCutter-900-20241114-002
b9287e35-f4e6-4c6a-9e98-f482bedb31ae,Actuator,151,26,2024-11-14 10:50:00,RobotArm-600,Minor delays due to raw material shortage.,OP17,Batch-RobotArm-600-20241114-001
5fb127e8-aafc-4703-ac67-9c2a84f8e831,3D Printed Part,66,11,2024-11-14 01:04:00,3DPrinter-1000,Batch production exceeded target.,OP12,Batch-3DPrinter-1000-20241114-001
4bc71e2f-9897-4cc1-baab-f569512371b2,Nut,149,29,2024-11-14 02:10:00,Lathe-300,Minor delays due to raw material shortage.,OP15,Batch-Lathe-300-20241114-001
59672fd0-6408-4834-8c86-55ca589e2e7d,Bolt,125,24,2024-11-14 07:19:00,Lathe-300,Adjusted machine settings mid-shift.,OP16,Batch-Lathe-300-20241114-002
4cae1e8e-be01-4831-b3e0-be4e25b988de,Stamped Part,117,21,2024-11-14 14:08:00,Press-700,Line halted briefly for safety check.,OP16,Batch-Press-700-20241114-003
3e3c7c5a-6f40-4266-89a4-7f8d978da1e6,Drill Sleeve,126,25,2024-11-14 14:04:00,DrillPress-100,Slight quality concerns noted.,OP18,Batch-DrillPress-100-20241114-001
78da6b0c-9eea-483d-ab43-0ed719955007,Turbine Blade,89,17,2024-11-14 11:18:00,Turbine-500,Batch production exceeded target.,OP11,Batch-Turbine-500-20241114-002
985e3c9b-c73b-400a-a95b-52c94018b64b,Shaft,108,21,2024-11-14 21:43:00,Lathe-300,Minor delays due to raw material shortage.,OP16,Batch-Lathe-300-20241114-003
ad0ba1b4-81a6-405c-9730-d2b042a6e4fb,Gripper,131,23,2024-11-14 03:04:00,RobotArm-600,Normal operations with no issues.,OP17,Batch-RobotArm-600-20241114-002
c2010b76-9fd8-4388-9163-c8f6a297a195,Bearing,177,33,2024-11-14 22:53:00,CNC-Mill-200,Production ran smoothly.,OP14,Batch-CNC-Mill-200-20241114-002
b647b158-6376-4747-95f1-ed0d8cc931c9,Bolt,145,28,2024-11-14 12:12:00,Lathe-300,Line halted briefly for safety check.,OP16,Batch-Lathe-300-20241114-004
ac8961a4-d639-4323-919a-ba2bfc3600ab,Cut Metal,100,24,2024-11-14 17:18:00,LaserCutter-900,Slight quality concerns noted.,OP15,Batch-LaserCutter-900-20241114-003
c2466acd-c7a1-4f7e-adb4-5115a9cbfdac,Stamped Part,144,27,2024-11-14 05:19:00,Press-700,Production ran smoothly.,OP18,Batch-Press-700-20241114-004
5e33d8cf-b88e-4e0a-abb6-2cf3b98d5a8a,Turbine Hub,102,-1,2024-11-14 12:35:00,Turbine-500,Adjusted machine settings mid-shift.,OP13,Batch-Turbine-500-20241114-003
88619c52-71e8-46c9-9258-7bddde0953d1,Bolt,109,21,2024-11-14 16:35:00,Lathe-300,Minor delays due to raw material shortage.,OP13,Batch-Lathe-300-20241114-005
f3f9bd7f-848c-49cb-9898-9eb6cefef4f6,Turbine Hub,122,24,2024-11-14 02:39:00,Turbine-500,Minor delays due to raw material shortage.,OP16,Batch-Turbine-500-20241114-004
76481769-8c69-4e87-82f8-0dc845c4aab2,Cut Metal,108,21,2024-11-14 14:26:00,LaserCutter-900,Line halted briefly for safety check.,OP14,Batch-LaserCutter-900-20241114-004
6a373380-00cc-40a9-8627-76db75d4056e,Actuator,164,29,2024-11-14 18:35:00,RobotArm-600,Normal operations with no issues.,OP15,Batch-RobotArm-600-20241114-003
83eb8084-f16e-4c0a-a3ef-485b7223a1f6,Metal Panel,158,29,2024-11-14 06:17:00,Press-700,Production ran smoothly.,OP15,Batch-Press-700-20241114-005
c902c769-87d5-4dc4-852a-d508b72f2551,Bolt,125,24,2024-11-14 14:00:00,Lathe-300,Minor delays due to raw material shortage.,OP12,Batch-Lathe-300-20241114-006
85487975-c07d-44b3-930a-29658dfe8a5e,Drill Sleeve,179,35,2024-11-14 21:13:00,DrillPress-100,Production ran smoothly.,OP16,Batch-DrillPress-100-20241114-002
63ffbbd9-2ef4-4d12-8a07-16f713f47082,Prototype Model,69,12,2024-11-14 01:28:00,3DPrinter-1000,Minor delays due to raw material shortage.,OP19,Batch-3DPrinter-1000-20241114-002
ab7c532b-b25e-4248-8be8-1dcfbe392b4a,Stamped Part,131,24,2024-11-14 11:08:00,Press-700,Line halted briefly for safety check.,OP11,Batch-Press-700-20241114-006
0ca6677a-814b-47a2-b519-ee4bd442bce9,Drill Bit,174,34,2024-11-14 00:17:00,DrillPress-100,Batch production exceeded target.,OP19,Batch-DrillPress-100-20241114-003
0353f3f8-da49-4416-92c1-92c60b203df3,Actuator,156,26,2024-11-15 19:01:00,RobotArm-600,Batch production exceeded target.,OP14,Batch-RobotArm-600-20241115-001
b21baa71-5244-4585-bdd1-f89052c92bc0,Conveyor Belt,164,32,2024-11-15 11:57:00,Conveyor-400,Batch production exceeded target.,OP11,Batch-Conveyor-400-20241115-001
1a00144d-24d7-4e06-83cd-ffb41e6c6d34,Drill Head,144,27,2024-11-15 21:21:00,DrillPress-100,Line halted briefly for safety check.,OP10,Batch-DrillPress-100-20241115-001
b371dfe4-1be4-4f1b-a88a-a9a9e2892d54,Conveyor Belt,157,31,2024-11-15 12:24:00,Conveyor-400,Slight quality concerns noted.,OP12,Batch-Conveyor-400-20241115-002
de0ff9c0-0557-4885-ba4b-c56c21a0ddec,Conveyor Belt,161,32,2024-11-15 21:51:00,Conveyor-400,Production ran smoothly.,OP17,Batch-Conveyor-400-20241115-003
65e43485-41c3-4b4e-8a49-93f852902137,3D Printed Part,76,14,2024-11-15 21:14:00,3DPrinter-1000,Line halted briefly for safety check.,OP11,Batch-3DPrinter-1000-20241115-001
1f0b6174-27f2-4904-8bbb-3efc7f38e9c5,3D Printed Part,86,16,2024-11-15 07:39:00,3DPrinter-1000,Minor delays due to raw material shortage.,OP16,Batch-3DPrinter-1000-20241115-002
509a132b-dd59-4b5f-8a4e-8fc336414cad,Turbine Hub,102,21,2024-11-15 15:31:00,Turbine-500,Slight quality concerns noted.,OP16,Batch-Turbine-500-20241115-001
bf22f67c-55dc-48e6-a181-920404e9c3d4,Actuator,161,27,2024-11-15 04:29:00,RobotArm-600,Production ran smoothly.,OP17,Batch-RobotArm-600-20241115-002
ba7e6caf-326b-48f1-a6f5-71a0b0f43e01,Drill Sleeve,143,27,2024-11-15 18:46:00,DrillPress-100,Line halted briefly for safety check.,OP12,Batch-DrillPress-100-20241115-002
1e1984d8-f2df-4455-834c-7ea9ec9cf804,Polished Surface,145,27,2024-11-15 04:44:00,Grinder-800,Batch production exceeded target.,OP12,Batch-Grinder-800-20241115-001
9daf294c-a143-4863-9499-1ff9bd02868d,Stamped Part,163,32,2024-11-15 04:45:00,Press-700,Production ran smoothly.,OP17,Batch-Press-700-20241115-001
e65d308e-ed1e-4b8e-a5e3-3a56268c5e64,Stamped Part,133,26,2024-11-15 03:45:00,Press-700,Slight quality concerns noted.,OP13,Batch-Press-700-20241115-002
4630a64c-6cf4-4609-910a-347f0e188135,Cut Metal,130,25,2024-11-15 11:34:00,LaserCutter-900,Production ran smoothly.,OP15,Batch-LaserCutter-900-20241115-001
89e41e0c-e498-44d5-8a91-831946432ded,Turbine Hub,86,17,2024-11-15 05:14:00,Turbine-500,Normal operations with no issues.,OP20,Batch-Turbine-500-20241115-002
5d85b1a5-386f-4461-bb2b-1f1cde37e3c1,Conveyor Belt,139,27,2024-11-15 18:16:00,Conveyor-400,Adjusted machine settings mid-shift.,OP11,Batch-Conveyor-400-20241115-004
b2d9a717-096a-41df-8b81-d765ba7fa625,Gripper,165,28,2024-11-15 06:49:00,RobotArm-600,Production ran smoothly.,OP14,Batch-RobotArm-600-20241115-003
89bbd506-4c35-44d6-8a9f-30ce7f9b0a2e,Turbine Blade,89,18,2024-11-15 08:56:00,Turbine-500,Slight quality concerns noted.,OP19,Batch-Turbine-500-20241115-003
96625458-8c2e-4dd6-8351-a2cc3c1b6df8,Prototype Model,73,14,2024-11-15 16:38:00,3DPrinter-1000,Line halted briefly for safety check.,OP12,Batch-3DPrinter-1000-20241115-003
1d2641e8-2b1a-4db1-a51f-a6dc04308b9c,Polished Surface,72,17,2024-11-15 05:33:00,Grinder-800,Normal operations with no issues.,OP15,Batch-Grinder-800-20241115-002
b58368c9-d19b-4282-a773-a906644a600a,Drill Head,162,30,2024-11-15 11:38:00,DrillPress-100,Minor delays due to raw material shortage.,OP10,Batch-DrillPress-100-20241115-003
d981b1f7-981f-4e9d-9c33-a03d4c17679f,Drill Bit,168,31,2024-11-15 06:07:00,DrillPress-100,Normal operations with no issues.,OP15,Batch-DrillPress-100-20241115-004
1e439d03-06e4-48cd-9d91-2fa455222dd5,Shaft,115,22,2024-11-15 22:14:00,Lathe-300,Minor delays due to raw material shortage.,OP10,Batch-Lathe-300-20241115-001
120a7d73-ac09-40fd-88df-5315e8cbfc4e,Turbine Blade,96,19,2024-11-15 21:54:00,Turbine-500,Normal operations with no issues.,OP10,Batch-Turbine-500-20241115-004
c3958975-5f0d-4eab-bab2-0871f8e3034b,Bolt,125,24,2024-11-15 08:55:00,Lathe-300,Line halted briefly for safety check.,OP10,Batch-Lathe-300-20241115-002
366c07be-5e43-455e-8677-76b6f2821ffc,Conveyor Belt,156,31,2024-11-15 02:34:00,Conveyor-400,Line halted briefly for safety check.,OP10,Batch-Conveyor-400-20241115-005
f0e4cf60-2321-4e12-9366-90af6cd6c98a,3D Printed Part,69,13,2024-11-15 19:08:00,3DPrinter-1000,Adjusted machine settings mid-shift.,OP10,Batch-3DPrinter-1000-20241115-004
2d271229-07d3-450e-8e60-fda522277fc9,Actuator,160,27,2024-11-15 18:01:00,RobotArm-600,Normal operations with no issues.,OP15,Batch-RobotArm-600-20241115-004
4a39139f-aec6-4248-9eea-b90ab2f57237,Bearing,167,28,2024-11-15 04:56:00,CNC-Mill-200,Slight quality concerns noted.,OP14,Batch-CNC-Mill-200-20241115-001
9e6c2073-f833-4993-a77b-8d423b501d85,Metal Panel,136,27,2024-11-15 09:26:00,Press-700,Minor delays due to raw material shortage.,OP19,Batch-Press-700-20241115-003
d8383bb4-5441-40f5-9ec9-a8efb2f3d030,Prototype Model,86,18,2024-11-16 08:46:00,3DPrinter-1000,Batch production exceeded target.,OP20,Batch-3DPrinter-1000-20241116-001
19349944-2106-4c7d-bfc2-7bbdd42faef5,Conveyor Belt,143,24,2024-11-16 21:01:00,Conveyor-400,Slight quality concerns noted.,OP13,Batch-Conveyor-400-20241116-001
875d9eef-cd65-4155-b8bd-588affc3658d,Cut Plastic,115,18,2024-11-16 12:11:00,LaserCutter-900,Production ran smoothly.,OP20,Batch-LaserCutter-900-20241116-001
77012c2c-0aec-471a-ac6c-57595849f731,Metal Panel,170,31,2024-11-16 18:34:00,Press-700,Production ran smoothly.,OP13,Batch-Press-700-20241116-001
87bf9fa8-d1b6-45ed-b827-9cef55b12196,Shaft,109,20,2024-11-16 17:11:00,Lathe-300,Batch production exceeded target.,OP11,Batch-Lathe-300-20241116-001
2b4850d5-ff27-4bec-92ad-027946e252be,Metal Panel,149,27,2024-11-16 20:53:00,Press-700,Normal operations with no issues.,OP15,Batch-Press-700-20241116-002
017952aa-4f75-4bed-9e91-87eaa798a4a6,Cut Metal,108,17,2024-11-16 22:44:00,LaserCutter-900,Normal operations with no issues.,OP13,Batch-LaserCutter-900-20241116-002
954e273f-400f-4a90-97c7-cb2c073261ea,Cut Metal,128,-1,2024-11-16 17:41:00,LaserCutter-900,Normal operations with no issues.,OP10,Batch-LaserCutter-900-20241116-003
6259200a-0eef-4852-89c4-faa62d78c38b,Prototype Model,87,18,2024-11-16 13:37:00,3DPrinter-1000,Minor delays due to raw material shortage.,OP10,Batch-3DPrinter-1000-20241116-002
0c08803c-1669-46a3-9026-05d6cc5651e8,Turbine Blade,127,25,2024-11-16 18:10:00,Turbine-500,Line halted briefly for safety check.,OP10,Batch-Turbine-500-20241116-001
d850e371-fc8d-465f-9c85-8aa26c8d5f5c,Polished Surface,161,30,2024-11-16 15:22:00,Grinder-800,Normal operations with no issues.,OP18,Batch-Grinder-800-20241116-001
ad370bb5-d9b3-4d1a-adae-e4aaea5ef8da,Drill Sleeve,148,26,2024-11-16 03:02:00,DrillPress-100,Adjusted machine settings mid-shift.,OP13,Batch-DrillPress-100-20241116-001
939500dc-a1bb-4d9e-9adb-60e13479c5fe,Conveyor Belt,112,18,2024-11-16 13:12:00,Conveyor-400,Line halted briefly for safety check.,OP14,Batch-Conveyor-400-20241116-002
1bcb148c-49e3-4b79-be7d-187708caa8d4,Motor Shaft,146,28,2024-11-16 12:49:00,CNC-Mill-200,Slight quality concerns noted.,OP11,Batch-CNC-Mill-200-20241116-001
06378923-9b64-40ae-a1fb-b30512c0995d,Bolt,153,29,2024-11-16 05:59:00,Lathe-300,Normal operations with no issues.,OP13,Batch-Lathe-300-20241116-002
ea194c81-ee36-4416-b70d-0704ce49fa2b,Prototype Model,69,14,2024-11-16 03:32:00,3DPrinter-1000,Batch production exceeded target.,OP19,Batch-3DPrinter-1000-20241116-003
0996820c-228f-4498-9f3b-25c6a0c001d0,3D Printed Part,83,17,2024-11-16 08:44:00,3DPrinter-1000,Batch production exceeded target.,OP15,Batch-3DPrinter-1000-20241116-004
acb60781-8e6a-42b4-bd58-a3467aa8b93d,Motor Shaft,198,38,2024-11-16 23:11:00,CNC-Mill-200,Slight quality concerns noted.,OP10,Batch-CNC-Mill-200-20241116-002
8397c9c4-8d8d-4f37-a32e-bbb5ca7a448d,Drill Bit,143,25,2024-11-16 06:02:00,DrillPress-100,Batch production exceeded target.,OP20,Batch-DrillPress-100-20241116-002
a0507add-4739-4b5f-9b01-af159b599980,Bearing,154,37,2024-11-16 05:40:00,CNC-Mill-200,Production ran smoothly.,OP12,Batch-CNC-Mill-200-20241116-003
d7889236-5087-4e08-97a7-f9e0a507fd1a,3D Printed Part,65,13,2024-11-16 10:35:00,3DPrinter-1000,Slight quality concerns noted.,OP14,Batch-3DPrinter-1000-20241116-005
afa0af5c-dc01-4815-a4ff-adc491bd5fc7,Actuator,166,32,2024-11-16 07:53:00,RobotArm-600,Minor delays due to raw material shortage.,OP10,Batch-RobotArm-600-20241116-001
1f1e70db-d576-49c2-b4db-b5b4f1261aa6,Cut Metal,121,19,2024-11-16 21:10:00,LaserCutter-900,Minor delays due to raw material shortage.,OP17,Batch-LaserCutter-900-20241116-004
4439e798-dbd9-48d8-a7a1-0bedae76fb7c,Cut Metal,98,15,2024-11-16 06:26:00,LaserCutter-900,Line halted briefly for safety check.,OP18,Batch-LaserCutter-900-20241116-005
d282e026-46a0-403e-9111-e0c7072f1475,Gripper,130,25,2024-11-16 10:28:00,RobotArm-600,Line halted briefly for safety check.,OP15,Batch-RobotArm-600-20241116-002
f6d8bcb7-046d-4598-a072-515067dcac9c,Drill Sleeve,158,28,2024-11-16 09:50:00,DrillPress-100,Production ran smoothly.,OP16,Batch-DrillPress-100-20241116-003
311571cd-0e0d-4dd5-8227-ae17c36fb9ff,Stamped Part,142,26,2024-11-16 11:10:00,Press-700,Production ran smoothly.,OP19,Batch-Press-700-20241116-003
b606fffc-89dc-4aca-b90c-6c71733cf3a5,Actuator,127,24,2024-11-16 17:46:00,RobotArm-600,Batch production exceeded target.,OP17,Batch-RobotArm-600-20241116-003
28378e84-810f-4005-82d1-6a878d1d7c4a,Prototype Model,69,14,2024-11-16 06:12:00,3DPrinter-1000,Slight quality concerns noted.,OP12,Batch-3DPrinter-1000-20241116-006
fd5e6f35-fe0c-42c8-b9d9-963512c2b68f,Turbine Hub,120,23,2024-11-16 07:44:00,Turbine-500,Line halted briefly for safety check.,OP14,Batch-Turbine-500-20241116-002
ca36f2e4-ccf0-4d1a-975b-5dfd8bb79484,Stamped Part,138,28,2024-11-17 06:29:00,Press-700,Minor delays due to raw material shortage.,OP15,Batch-Press-700-20241117-001
7fdbf2c4-f705-4b41-860c-4d34e8d412b5,3D Printed Part,76,14,2024-11-17 19:32:00,3DPrinter-1000,Batch production exceeded target.,OP20,Batch-3DPrinter-1000-20241117-001
ff5abbec-3604-42d8-8863-2919e081c658,Bearing,168,29,2024-11-17 00:14:00,CNC-Mill-200,Adjusted machine settings mid-shift.,OP15,Batch-CNC-Mill-200-20241117-001
